ID Producto,Categoría,Sub-categoría,Nombre Producto,Coste Producción,ID Cliente,Nombre cliente,Segmento,País,Ciudad,Estado,Código Postal,Región,ID Pedido,Fecha compra,Fecha envío,Modo envío,Precio unitario,Cantidad,Volumen_Venta,Año_compra,Beneficio,Sueldo Mensual USD RPC
OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.051740477584953,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322.0,Central,CA-2016-106530,2020-05-08,2020-05-08 00:00:00.000000000,Same Day,10688,2,21376,2020,21362.948259522414,6455
OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.051740477584953,RC-19825,Roy Collins,Consumer,United States,Chicago,Illinois,60610.0,Central,CA-2016-141397,2020-06-20,2020-06-21 00:00:00.000000000,First Class,4676,7,32732,2020,32718.948259522414,6455
OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.051740477584953,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021.0,East,CA-2017-140151,2021-03-23,2021-03-25 00:00:00.000000000,First Class,2004,3,6012,2021,5998.948259522415,6455
OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.051740477584953,AS-10135,Adrian Shami,Home Office,United States,New York City,New York,10035.0,East,CA-2017-162929,2021-11-19,2021-11-22 00:00:00.000000000,First Class,1336,2,2672,2021,2658.948259522415,6455
OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.051740477584953,NB-18655,Nona Balk,Corporate,United States,Dallas,Texas,75217.0,Central,CA-2015-110289,2019-10-29,2019-11-02 00:00:00.000000000,Standard Class,334,5,1670,2019,1656.9482595224151,6455
OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.051740477584953,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315.0,Central,CA-2016-123526,2020-12-24,2020-12-25 00:00:00.000000000,First Class,334,5,1670,2020,1656.9482595224151,6455
OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.051740477584953,FO-14305,Frank Olsen,Consumer,Germany,,,,,US-2016-142251,2020-10-31,2020-11-04 00:00:00.000000000,Second Class,32064,6,192384,2020,192370.9482595224,3984
OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.051740477584953,MM-17920,Michael Moore,Consumer,Germany,,,,,CA-2014-101266,2018-08-27,2018-08-30 00:00:00.000000000,Second Class,1336,2,2672,2018,2658.948259522415,3984
OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.051740477584953,SC-20020,Sam Craven,Consumer,Spain,,,,,US-2014-157847,2018-04-02,2018-04-06 00:00:00.000000000,Second Class,2672,5,13360,2018,13346.948259522414,2551
OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.051740477584953,MH-17290,Marc Harrigan,Home Office,Romania,,,,,US-2016-135209,2020-12-29,2020-12-31 00:00:00.000000000,Second Class,37408,7,261856,2020,261842.9482595224,1610
OFF-SU-10001935,Office Supplies,Supplies,Staple remover,7.9256856584474775,KM-16720,Kunst Miller,Consumer,United States,Los Angeles,California,90004.0,West,CA-2017-167395,2021-12-02,2021-12-04 00:00:00.000000000,First Class,436,2,872,2021,864.0743143415525,6455
OFF-SU-10001935,Office Supplies,Supplies,Staple remover,7.9256856584474775,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601.0,South,CA-2017-146024,2021-03-02,2021-03-08 00:00:00.000000000,Standard Class,6976,4,27904,2021,27896.074314341553,6455
OFF-SU-10001935,Office Supplies,Supplies,Staple remover,7.9256856584474775,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,CA-2015-113173,2019-11-15,2019-11-17 00:00:00.000000000,Second Class,872,5,4360,2019,4352.074314341553,6455
OFF-SU-10001935,Office Supplies,Supplies,Staple remover,7.9256856584474775,CM-12160,Charles McCrossin,Consumer,Germany,,,,,US-2017-139955,2021-09-28,2021-09-30 00:00:00.000000000,Second Class,1744,1,1744,2021,1736.0743143415525,3984
OFF-SU-10001935,Office Supplies,Supplies,Staple remover,7.9256856584474775,DC-12850,Dan Campbell,Consumer,Germany,,,,,CA-2017-167017,2021-11-23,2021-11-25 00:00:00.000000000,First Class,436,2,872,2021,864.0743143415525,3984
OFF-SU-10001935,Office Supplies,Supplies,Staple remover,7.9256856584474775,SM-20320,Sean Miller,Home Office,Spain,,,,,US-2015-130512,2019-08-21,2019-08-25 00:00:00.000000000,Standard Class,3488,2,6976,2019,6968.074314341553,2551
FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,733.4009149552604,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109.0,South,CA-2015-139731,2019-10-15,2019-10-15 00:00:00.000000000,Same Day,245343,5,1226715,2019,1225981.5990850448,6455
FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,733.4009149552604,LA-16780,Laura Armstrong,Corporate,United States,Taylor,Michigan,48180.0,Central,CA-2016-122903,2020-05-27,2020-05-29 00:00:00.000000000,Second Class,35049,5,175245,2020,174511.59908504473,6455
FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,733.4009149552604,CJ-12010,Caroline Jumper,Consumer,United States,Huntington Beach,California,92646.0,West,CA-2017-102204,2021-05-01,2021-05-06 00:00:00.000000000,Standard Class,280392,5,1401960,2021,1401226.5990850448,6455
FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,733.4009149552604,BD-11320,Bill Donatelli,Consumer,United States,San Francisco,California,94110.0,West,CA-2016-136406,2020-04-15,2020-04-17 00:00:00.000000000,Second Class,1121568,2,2243136,2020,2242402.5990850446,6455
FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,733.4009149552604,SC-20305,Sean Christensen,Consumer,United States,Rochester Hills,Michigan,48307.0,Central,CA-2015-164777,2019-01-27,2019-01-29 00:00:00.000000000,First Class,280392,5,1401960,2019,1401226.5990850448,6455
FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,733.4009149552604,KM-16375,Katherine Murray,Home Office,Germany,,,,,CA-2014-143903,2018-07-20,2018-07-24 00:00:00.000000000,Standard Class,981372,2,1962744,2018,1962010.5990850448,3984
FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,733.4009149552604,LW-17215,Luke Weiss,Consumer,Germany,,,,,CA-2014-116246,2018-09-12,2018-09-17 00:00:00.000000000,Second Class,3785292,6,22711752,2018,22711018.599085044,3984
FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,733.4009149552604,TP-21415,Tom Prescott,Consumer,Spain,,,,,CA-2017-118892,2021-08-17,2021-08-22 00:00:00.000000000,Second Class,4416174,9,39745566,2021,39744832.59908505,2551
FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",20.748387886100602,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,CA-2017-112774,2021-09-11,2021-09-12 00:00:00.000000000,First Class,34504,1,34504,2021,34483.2516121139,6455
FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",20.748387886100602,JL-15835,John Lee,Consumer,United States,Mission Viejo,California,92691.0,West,US-2014-138758,2018-07-07,2018-07-11 00:00:00.000000000,Standard Class,69008,2,138016,2018,137995.2516121139,6455
FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",20.748387886100602,JL-15835,John Lee,Consumer,United States,Mission Viejo,California,92691.0,West,CA-2017-161333,2021-02-02,2021-02-07 00:00:00.000000000,Standard Class,8626,2,17252,2021,17231.251612113898,6455
FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",20.748387886100602,TR-21325,Toby Ritter,Consumer,United States,Belleville,New Jersey,7109.0,East,CA-2016-110009,2020-09-08,2020-09-13 00:00:00.000000000,Standard Class,4313,1,4313,2020,4292.2516121139,6455
FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",20.748387886100602,SZ-20035,Sam Zeldin,Home Office,Germany,,,,,CA-2015-154284,2019-12-21,2019-12-26 00:00:00.000000000,Second Class,51756,3,155268,2019,155247.2516121139,3984
FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",20.748387886100602,RM-19375,Raymond Messe,Consumer,Germany,,,,,CA-2016-100965,2020-07-07,2020-07-11 00:00:00.000000000,Standard Class,21565,5,107825,2020,107804.2516121139,3984
OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,10.287051077462225,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907.0,South,CA-2015-121132,2019-07-17,2019-07-24 00:00:00.000000000,Standard Class,14432,4,57728,2019,57717.71294892254,6455
OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,10.287051077462225,BP-11095,Bart Pistole,Corporate,United States,Peoria,Illinois,61604.0,Central,CA-2014-162992,2018-12-19,2018-12-21 00:00:00.000000000,First Class,2255,5,11275,2018,11264.712948922537,6455
OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,10.287051077462225,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77070.0,Central,CA-2017-101945,2021-11-24,2021-11-28 00:00:00.000000000,Standard Class,10824,3,32472,2021,32461.712948922537,6455
OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,10.287051077462225,BE-11455,Brad Eason,Home Office,Germany,,,,,CA-2016-118052,2020-05-06,2020-05-10 00:00:00.000000000,Standard Class,7216,2,14432,2020,14421.712948922537,3984
OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,10.287051077462225,BF-11005,Barry Franz,Home Office,Spain,,,,,CA-2017-103380,2021-11-21,2021-11-25 00:00:00.000000000,Standard Class,902,2,1804,2021,1793.7129489225379,2551
OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1013.3797637413235,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,CA-2017-100650,2021-06-29,2021-07-03 00:00:00.000000000,Second Class,129578,2,259156,2021,258142.62023625866,6455
OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1013.3797637413235,KH-16360,Katherine Hughes,Consumer,Germany,,,,,CA-2016-137743,2020-07-30,2020-08-04 00:00:00.000000000,Standard Class,1036624,2,2073248,2020,2072234.6202362587,3984
OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1013.3797637413235,JE-15610,Jim Epp,Corporate,Germany,,,,,CA-2015-121720,2019-06-11,2019-06-12 00:00:00.000000000,First Class,1036624,2,2073248,2019,2072234.6202362587,3984
OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1013.3797637413235,KF-16285,Karen Ferguson,Home Office,Spain,,,,,CA-2017-112333,2021-04-08,2021-04-14 00:00:00.000000000,Standard Class,259156,4,1036624,2021,1035610.6202362587,2551
OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1013.3797637413235,TH-21115,Thea Hudgings,Corporate,Romania,,,,,CA-2016-125087,2020-04-18,2020-04-23 00:00:00.000000000,Standard Class,1554936,3,4664808,2020,4663794.620236259,1610
OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,18.090122359027763,AJ-10945,Ashley Jarboe,Consumer,United States,Wilmington,North Carolina,28403.0,South,CA-2014-155852,2018-03-03,2018-03-07 00:00:00.000000000,Second Class,19456,4,77824,2018,77805.90987764097,6455
OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,18.090122359027763,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90036.0,West,CA-2017-144932,2021-04-14,2021-04-17 00:00:00.000000000,First Class,14592,3,43776,2021,43757.909877640974,6455
OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,18.090122359027763,DW-13540,Don Weiss,Consumer,Germany,,,,,CA-2017-101210,2021-08-25,2021-08-28 00:00:00.000000000,Second Class,9728,2,19456,2021,19437.909877640974,3984
OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,18.090122359027763,JE-15715,Joe Elijah,Consumer,Germany,,,,,CA-2016-106950,2020-09-02,2020-09-06 00:00:00.000000000,Standard Class,19456,4,77824,2020,77805.90987764097,3984
OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,18.090122359027763,JS-16030,Joy Smith,Consumer,Germany,,,,,CA-2014-156545,2018-02-27,2018-03-03 00:00:00.000000000,First Class,19456,4,77824,2018,77805.90987764097,3984
OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,18.090122359027763,VF-21715,Vicky Freymann,Home Office,Spain,,,,,CA-2017-138464,2021-07-08,2021-07-12 00:00:00.000000000,Standard Class,1824,3,5472,2021,5453.909877640972,2551
OFF-LA-10001297,Office Supplies,Labels,Avery 473,17.803559253840675,DJ-13510,Don Jones,Corporate,United States,Murfreesboro,Tennessee,37130.0,South,US-2017-118535,2021-02-11,2021-02-15 00:00:00.000000000,Standard Class,207,2,414,2021,396.19644074615934,6455
OFF-LA-10001297,Office Supplies,Labels,Avery 473,17.803559253840675,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045.0,West,CA-2016-113243,2020-06-10,2020-06-15 00:00:00.000000000,Standard Class,207,2,414,2020,396.19644074615934,6455
OFF-LA-10001297,Office Supplies,Labels,Avery 473,17.803559253840675,JF-15415,Jennifer Ferguson,Consumer,United States,New York City,New York,10024.0,East,CA-2017-164826,2021-12-28,2022-01-04 00:00:00.000000000,Standard Class,7245,7,50715,2021,50697.19644074616,6455
OFF-LA-10001297,Office Supplies,Labels,Avery 473,17.803559253840675,BD-11725,Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475.0,South,CA-2017-168396,2021-08-03,2021-08-08 00:00:00.000000000,Second Class,5175,5,25875,2021,25857.19644074616,6455
OFF-LA-10001297,Office Supplies,Labels,Avery 473,17.803559253840675,TB-21175,Thomas Boland,Corporate,Germany,,,,,CA-2016-161473,2020-04-01,2020-04-05 00:00:00.000000000,Standard Class,207,2,414,2020,396.19644074615934,3984
OFF-LA-10001297,Office Supplies,Labels,Avery 473,17.803559253840675,AH-10690,Anna Häberlin,Corporate,Spain,,,,,CA-2016-113831,2020-05-30,2020-06-03 00:00:00.000000000,Standard Class,621,6,3726,2020,3708.196440746159,2551
FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1147.7388941223144,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045.0,West,CA-2016-113243,2020-06-10,2020-06-15 00:00:00.000000000,Standard Class,133568,4,534272,2020,533124.2611058777,6455
FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1147.7388941223144,MC-17845,Michael Chen,Consumer,United States,Jackson,Mississippi,39212.0,South,CA-2017-148446,2021-12-10,2021-12-14 00:00:00.000000000,Second Class,16696,4,66784,2021,65636.26110587768,6455
FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1147.7388941223144,CM-12160,Charles McCrossin,Consumer,Germany,,,,,CA-2016-155530,2020-12-17,2020-12-21 00:00:00.000000000,Standard Class,200352,6,1202112,2020,1200964.2611058776,3984
FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1147.7388941223144,DF-13135,David Flashing,Consumer,Spain,,,,,CA-2016-168032,2020-01-30,2020-02-03 00:00:00.000000000,Standard Class,6261,3,18783,2020,17635.261105877686,2551
OFF-PA-10003441,Office Supplies,Paper,Xerox 226,21.656816562036667,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115.0,West,CA-2016-106397,2020-07-07,2020-07-13 00:00:00.000000000,Standard Class,1296,2,2592,2020,2570.3431834379635,6455
OFF-PA-10003441,Office Supplies,Paper,Xerox 226,21.656816562036667,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10009.0,East,US-2015-137533,2019-12-18,2019-12-18 00:00:00.000000000,Same Day,20736,4,82944,2019,82922.34318343796,6455
OFF-PA-10003441,Office Supplies,Paper,Xerox 226,21.656816562036667,VM-21685,Valerie Mitchum,Home Office,United States,Westfield,New Jersey,7090.0,East,CA-2014-165806,2018-04-07,2018-04-07 00:00:00.000000000,Same Day,5832,9,52488,2018,52466.343183437966,6455
OFF-PA-10003441,Office Supplies,Paper,Xerox 226,21.656816562036667,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045.0,West,CA-2016-113243,2020-06-10,2020-06-15 00:00:00.000000000,Standard Class,324,5,1620,2020,1598.3431834379633,6455
OFF-PA-10003441,Office Supplies,Paper,Xerox 226,21.656816562036667,AR-10510,Andrew Roberts,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,CA-2015-112319,2019-08-31,2019-09-05 00:00:00.000000000,Standard Class,5832,9,52488,2019,52466.343183437966,6455
OFF-PA-10003441,Office Supplies,Paper,Xerox 226,21.656816562036667,RD-19810,Ross DeVincentis,Home Office,United States,Los Angeles,California,90045.0,West,CA-2016-120558,2020-06-07,2020-06-10 00:00:00.000000000,First Class,324,5,1620,2020,1598.3431834379633,6455
OFF-PA-10003441,Office Supplies,Paper,Xerox 226,21.656816562036667,SJ-20125,Sanjit Jacobs,Home Office,United States,New Brunswick,New Jersey,8901.0,East,CA-2017-100433,2021-08-11,2021-08-16 00:00:00.000000000,Standard Class,2592,4,10368,2021,10346.343183437963,6455
OFF-PA-10003441,Office Supplies,Paper,Xerox 226,21.656816562036667,RH-19510,Rick Huthwaite,Home Office,Germany,,,,,CA-2015-167255,2019-09-27,2019-09-29 00:00:00.000000000,Second Class,1296,2,2592,2019,2570.3431834379635,3984
OFF-PA-10003441,Office Supplies,Paper,Xerox 226,21.656816562036667,KF-16285,Karen Ferguson,Home Office,Spain,,,,,US-2017-148362,2021-07-01,2021-07-08 00:00:00.000000000,Standard Class,2592,4,10368,2021,10346.343183437963,2551
OFF-PA-10003441,Office Supplies,Paper,Xerox 226,21.656816562036667,PW-19240,Pierre Wener,Consumer,Spain,,,,,CA-2015-144274,2019-11-23,2019-11-25 00:00:00.000000000,Second Class,3888,6,23328,2019,23306.343183437963,2551
OFF-PA-10003441,Office Supplies,Paper,Xerox 226,21.656816562036667,CL-12700,Craig Leslie,Home Office,Spain,,,,,CA-2016-149279,2020-04-24,2020-04-28 00:00:00.000000000,Standard Class,15552,3,46656,2020,46634.343183437966,2551
OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",59.47466301192675,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040.0,East,CA-2017-100580,2021-08-13,2021-08-20 00:00:00.000000000,Standard Class,36024,3,108072,2021,108012.52533698807,6455
OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",59.47466301192675,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110.0,West,CA-2017-118731,2021-11-20,2021-11-22 00:00:00.000000000,Second Class,84056,7,588392,2021,588332.525336988,6455
OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",59.47466301192675,SP-20620,Stefania Perrino,Corporate,Germany,,,,,US-2017-118087,2021-09-09,2021-09-13 00:00:00.000000000,Standard Class,4503,1,4503,2021,4443.525336988073,3984
OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",59.47466301192675,NW-18400,Natalie Webber,Consumer,Germany,,,,,CA-2014-138317,2018-06-21,2018-06-25 00:00:00.000000000,Standard Class,9006,2,18012,2018,17952.525336988074,3984
OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",59.47466301192675,RP-19855,Roy Phan,Corporate,Germany,,,,,US-2016-150567,2020-05-17,2020-05-21 00:00:00.000000000,Standard Class,27018,6,162108,2020,162048.52533698807,3984
OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",59.47466301192675,BT-11680,Brian Thompson,Consumer,Germany,,,,,CA-2016-123358,2020-04-10,2020-04-17 00:00:00.000000000,Standard Class,48032,4,192128,2020,192068.52533698807,3984
OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",59.47466301192675,SS-20515,Shirley Schmidt,Home Office,Romania,,,,,CA-2015-103135,2019-07-24,2019-07-28 00:00:00.000000000,Standard Class,13509,9,121581,2019,121521.52533698807,1610
OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",59.47466301192675,SS-20515,Shirley Schmidt,Home Office,Romania,,,,,CA-2015-103135,2019-07-24,2019-07-28 00:00:00.000000000,Standard Class,9006,6,54036,2019,53976.525336988074,1610
OFF-AP-10003914,Office Supplies,Appliances,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",8.181155795959295,CA-12775,Cynthia Arntzen,Consumer,United States,Tampa,Florida,33614.0,South,CA-2014-145576,2018-09-14,2018-09-18 00:00:00.000000000,Second Class,13,5,65,2018,56.8188442040407,6455
FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,8.490684270931604,CA-12775,Cynthia Arntzen,Consumer,United States,Tampa,Florida,33614.0,South,CA-2014-145576,2018-09-14,2018-09-18 00:00:00.000000000,Second Class,13128,3,39384,2018,39375.50931572907,6455
FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,8.490684270931604,LH-17020,Lisa Hazard,Consumer,United States,Columbus,Ohio,43229.0,East,CA-2016-166443,2020-11-04,2020-11-05 00:00:00.000000000,First Class,3829,7,26803,2020,26794.50931572907,6455
FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,8.490684270931604,MS-17710,Maurice Satty,Consumer,Germany,,,,,CA-2014-133228,2018-04-04,2018-04-09 00:00:00.000000000,Standard Class,547,1,547,2018,538.5093157290684,3984
FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,8.490684270931604,HZ-14950,Henia Zydlo,Consumer,Germany,,,,,US-2016-154361,2020-03-14,2020-03-19 00:00:00.000000000,Standard Class,2188,5,10940,2020,10931.509315729068,3984
FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,8.490684270931604,JS-16030,Joy Smith,Consumer,Germany,,,,,US-2017-147221,2021-12-02,2021-12-04 00:00:00.000000000,Second Class,8752,4,35008,2021,34999.50931572907,3984
OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",3.4204558987854394,JF-15490,Jeremy Farry,Consumer,United States,Seattle,Washington,98105.0,West,CA-2015-130736,2019-12-07,2019-12-09 00:00:00.000000000,First Class,396,2,792,2019,788.5795441012145,6455
OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",3.4204558987854394,AP-10720,Anne Pryor,Home Office,Germany,,,,,US-2016-103674,2020-12-06,2020-12-10 00:00:00.000000000,Standard Class,1386,7,9702,2020,9698.579544101214,3984
OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",3.4204558987854394,SG-20605,Speros Goranitis,Consumer,Spain,,,,,CA-2014-146997,2018-01-23,2018-01-27 00:00:00.000000000,Standard Class,594,3,1782,2018,1778.5795441012147,2551
OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",3.4204558987854394,SV-20785,Stewart Visinsky,Consumer,Spain,,,,,CA-2016-148852,2020-05-26,2020-05-31 00:00:00.000000000,Standard Class,594,3,1782,2020,1778.5795441012147,2551
TEC-PH-10002496,Technology,Phones,Cisco SPA301,300.1354997018929,LH-16900,Lena Hernandez,Consumer,United States,Dover,Delaware,19901.0,East,CA-2016-113733,2020-12-08,2020-12-12 00:00:00.000000000,Standard Class,249584,2,499168,2020,498867.8645002981,6455
TEC-PH-10002496,Technology,Phones,Cisco SPA301,300.1354997018929,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203.0,South,CA-2015-115392,2019-10-01,2019-10-04 00:00:00.000000000,Second Class,31198,2,62396,2019,62095.86450029811,6455
TEC-PH-10002496,Technology,Phones,Cisco SPA301,300.1354997018929,LA-16780,Laura Armstrong,Corporate,United States,Taylor,Michigan,48180.0,Central,CA-2017-130771,2021-07-29,2021-08-03 00:00:00.000000000,Standard Class,124792,1,124792,2021,124491.8645002981,6455
TEC-PH-10002496,Technology,Phones,Cisco SPA301,300.1354997018929,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110.0,West,CA-2015-133242,2019-06-18,2019-06-24 00:00:00.000000000,Standard Class,46797,3,140391,2019,140090.8645002981,6455
TEC-PH-10002496,Technology,Phones,Cisco SPA301,300.1354997018929,FP-14320,Frank Preis,Consumer,United States,Los Angeles,California,90008.0,West,CA-2017-137099,2021-12-07,2021-12-10 00:00:00.000000000,First Class,374376,3,1123128,2021,1122827.8645002982,6455
TEC-PH-10002496,Technology,Phones,Cisco SPA301,300.1354997018929,PK-18910,Paul Knutson,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,CA-2016-158099,2020-09-03,2020-09-05 00:00:00.000000000,First Class,280782,3,842346,2020,842045.8645002982,6455
TEC-PH-10002496,Technology,Phones,Cisco SPA301,300.1354997018929,AP-10720,Anne Pryor,Home Office,Germany,,,,,US-2016-103674,2020-12-06,2020-12-10 00:00:00.000000000,Standard Class,249584,2,499168,2020,498867.8645002981,3984
TEC-PH-10002496,Technology,Phones,Cisco SPA301,300.1354997018929,JK-15205,Jamie Kunitz,Consumer,Germany,,,,,CA-2015-125976,2019-09-27,2019-10-02 00:00:00.000000000,Standard Class,187188,12,2246256,2019,2245955.864500298,3984
TEC-PH-10002496,Technology,Phones,Cisco SPA301,300.1354997018929,JE-15610,Jim Epp,Corporate,Germany,,,,,CA-2015-121720,2019-06-11,2019-06-12 00:00:00.000000000,First Class,249584,2,499168,2019,498867.8645002981,3984
OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,54.76903386356157,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105.0,West,CA-2017-156951,2021-10-01,2021-10-08 00:00:00.000000000,Standard Class,9184,8,73472,2021,73417.23096613644,6455
OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,54.76903386356157,RH-19495,Rick Hansen,Consumer,United States,Rochester,Minnesota,55901.0,Central,CA-2014-110639,2018-08-23,2018-08-23 00:00:00.000000000,Same Day,4592,4,18368,2018,18313.230966136438,6455
OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,54.76903386356157,RW-19540,Rick Wilson,Corporate,Germany,,,,,CA-2015-132815,2019-09-19,2019-09-22 00:00:00.000000000,Second Class,2296,2,4592,2019,4537.230966136439,3984
